customer_id,person_age,occupation_status,years_employed,person_income,Credit_Score,cb_person_cred_hist_length,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amnt,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,Province,Latitude,Longitude,Risk_Segment,DTI_Ratio
CUST105136,40,Employed,18.1,72061,649,8.7,385,4207,0,2,0,Credit Card,Education,51700,19.36,0.058,0.717,0.239,1,Quebec,44.93844166314641,-73.16210362639508,Tier 3 - Near Prime,0.717
CUST105137,43,Employed,9.6,113690,657,15.8,767,29040,0,1,0,Personal Loan,Education,4600,12.13,0.255,0.04,0.013,1,Ontario,43.889188933610434,-79.4120634706484,Tier 3 - Near Prime,0.04
CUST105138,26,Employed,3.6,32905,704,5.2,190,8337,0,0,0,Line of Credit,Education,5000,8.28,0.253,0.152,0.051,1,British Columbia,49.1279995427041,-122.93946162017859,Tier 2 - Prime,0.152
CUST105139,27,Self-Employed,3.7,38428,552,7.9,282,8258,0,0,1,Personal Loan,Personal,15900,16.73,0.215,0.414,0.138,0,Manitoba,50.38241713633412,-97.16478183994259,Tier 4 - Subprime,0.414
CUST105140,28,Employed,2.8,57615,605,5.2,68,9159,0,2,1,Credit Card,Personal,69400,19.92,0.159,1.205,0.402,1,Quebec,45.996029725272486,-73.71814409106824,Tier 3 - Near Prime,1.205
CUST105141,41,Employed,1.9,160805,664,8.1,1749,22478,0,0,0,Line of Credit,Business,50000,9.68,0.14,0.311,0.104,1,Ontario,43.51785528312715,-79.4928648959268,Tier 3 - Near Prime,0.311
CUST105142,47,Self-Employed,11.6,88327,692,10.6,15085,15872,0,1,0,Credit Card,Education,4200,18.8,0.18,0.048,0.016,1,Quebec,45.167456158336314,-74.07201021257406,Tier 2 - Prime,0.048
CUST105143,30,Self-Employed,7.9,24372,697,0.5,180,1612,0,0,0,Credit Card,Education,27600,18.55,0.066,1.132,0.377,1,British Columbia,49.196304125960985,-122.91200314838258,Tier 2 - Prime,1.132
CUST105144,45,Student,0.7,37508,662,6.8,36,6474,0,0,0,Credit Card,Medical,3800,18.04,0.173,0.101,0.034,1,Quebec,46.06006752953728,-73.55257426120227,Tier 3 - Near Prime,0.101
CUST105145,36,Employed,5.4,30203,665,1.2,319,8268,0,0,0,Personal Loan,Education,24900,12.59,0.274,0.824,0.275,1,Alberta,53.28377830694455,-114.01433037165997,Tier 3 - Near Prime,0.824
CUST105146,33,Employed,12.3,43174,611,0.3,213,13501,0,1,0,Credit Card,Personal,52300,19.45,0.313,1.211,0.404,0,British Columbia,49.860281357879636,-122.96645655492492,Tier 3 - Near Prime,1.211
CUST105147,32,Student,1.8,33795,501,8.8,678,12268,0,0,0,Line of Credit,Debt Consolidation,8700,13.88,0.363,0.257,0.086,0,Manitoba,50.27836979735619,-97.48684729381254,Tier 4 - Subprime,0.257
CUST105148,43,Employed,19.5,92121,634,0.5,455,40305,0,0,0,Credit Card,Personal,70000,19.02,0.438,0.76,0.253,1,Quebec,45.22264279784343,-74.00116014736834,Tier 3 - Near Prime,0.76
CUST105149,38,Employed,10.5,60053,620,5.6,2931,23907,0,0,0,Line of Credit,Education,40800,11.85,0.398,0.679,0.226,1,Ontario,44.00248336049948,-78.81073786982239,Tier 3 - Near Prime,0.679
CUST105150,62,Student,1.8,30913,656,12.2,1010,5964,0,0,0,Personal Loan,Personal,33400,12.89,0.193,1.08,0.36,1,Ontario,43.11295933175855,-79.8883367404108,Tier 3 - Near Prime,1.08
CUST105151,24,Self-Employed,1.6,78621,651,3.6,1831,13056,0,0,0,Personal Loan,Home Improvement,10700,11.23,0.166,0.136,0.045,1,Ontario,43.71087605186527,-79.10733791443955,Tier 3 - Near Prime,0.136
CUST105152,41,Employed,6.8,30201,769,15.4,399,9285,0,1,0,Credit Card,Medical,16800,14.62,0.307,0.556,0.185,1,Manitoba,49.72391896700255,-96.90199431228562,Tier 1 - Super Prime,0.556
CUST105153,28,Employed,9.4,24304,622,9.4,592,4790,0,1,0,Credit Card,Personal,16800,20.51,0.197,0.691,0.23,1,British Columbia,49.19502319806045,-123.09462322970539,Tier 3 - Near Prime,0.691
CUST105154,24,Student,1.3,35601,579,4.5,121,3560,0,1,0,Personal Loan,Business,23200,16.02,0.1,0.652,0.217,0,British Columbia,49.25012520568911,-123.61817438336382,Tier 4 - Subprime,0.652
CUST105155,34,Employed,2.1,61593,693,3.5,1920,20046,0,1,0,Personal Loan,Personal,100000,12.07,0.325,1.624,0.541,1,Ontario,43.65645531223912,-79.63254549432767,Tier 2 - Prime,1.624
CUST105156,36,Employed,6.0,36525,653,13.6,1682,6375,0,0,0,Personal Loan,Medical,59700,11.63,0.175,1.634,0.545,1,Ontario,43.84089472938678,-79.78966179466063,Tier 3 - Near Prime,1.634
CUST105157,70,Student,1.3,18482,728,27.2,1171,6471,0,0,0,Personal Loan,Medical,14800,10.44,0.35,0.801,0.267,1,British Columbia,49.518832433338716,-122.540540055145,Tier 2 - Prime,0.801
CUST105158,32,Employed,11.7,33885,599,1.8,54,8493,0,2,2,Credit Card,Business,25100,21.37,0.251,0.741,0.247,0,Quebec,46.0725448439422,-74.0484382874372,Tier 4 - Subprime,0.741
CUST105159,21,Employed,3.0,21866,637,0.4,70,1360,0,3,0,Line of Credit,Debt Consolidation,5000,11.75,0.062,0.229,0.076,0,Ontario,43.96853440246937,-79.96809095212512,Tier 3 - Near Prime,0.229
CUST105160,38,Employed,4.0,64369,562,8.1,5036,9339,0,1,0,Credit Card,Personal,5900,21.92,0.145,0.092,0.031,1,Quebec,45.72705733086016,-73.9046872425829,Tier 4 - Subprime,0.092
CUST105161,18,Employed,0.0,31193,629,1.7,19,9919,1,1,0,Credit Card,Personal,25700,19.2,0.318,0.824,0.275,0,Ontario,43.524150660716856,-79.04155844977932,Tier 3 - Near Prime,0.824
CUST105162,33,Employed,1.8,22105,675,8.5,2713,5599,0,0,0,Personal Loan,Personal,29100,11.77,0.253,1.316,0.439,1,Ontario,43.19456967738469,-78.97048996055733,Tier 3 - Near Prime,1.316
CUST105163,35,Self-Employed,9.2,64418,559,6.1,4564,8316,0,0,1,Credit Card,Personal,70000,22.34,0.129,1.087,0.362,0,Quebec,44.972246103334804,-73.32545649433982,Tier 4 - Subprime,1.087
CUST105164,44,Employed,2.8,37817,750,18.8,3445,8115,0,2,0,Credit Card,Business,10800,15.89,0.215,0.286,0.095,1,Ontario,43.62642165239017,-79.46327111317142,Tier 2 - Prime,0.286
CUST105165,46,Employed,15.7,44940,685,22.2,7897,20772,0,0,0,Credit Card,Debt Consolidation,38800,17.2,0.462,0.863,0.288,0,Saskatchewan,52.335108055152716,-106.32071447645393,Tier 2 - Prime,0.863
CUST105166,28,Employed,5.2,21624,613,4.8,209,6693,0,2,0,Personal Loan,Medical,32600,13.63,0.31,1.508,0.503,0,Ontario,43.8333918215101,-79.17067233716702,Tier 3 - Near Prime,1.508
CUST105167,33,Employed,13.4,36414,591,4.9,201,7036,0,2,2,Personal Loan,Debt Consolidation,27100,15.49,0.193,0.744,0.248,0,Ontario,44.19663370421014,-78.79079766430588,Tier 4 - Subprime,0.744
CUST105168,25,Self-Employed,2.1,29573,511,5.0,487,11697,1,2,0,Line of Credit,Business,12500,14.81,0.396,0.423,0.141,0,Ontario,43.51211596789081,-79.45618387026326,Tier 4 - Subprime,0.423
CUST105169,21,Employed,2.1,24039,664,2.9,52,1900,0,0,0,Credit Card,Medical,21800,18.85,0.079,0.907,0.302,1,British Columbia,49.436040575887525,-123.49542105357156,Tier 3 - Near Prime,0.907
CUST105170,38,Self-Employed,14.0,82686,680,15.7,876,35700,0,0,0,Credit Card,Personal,44500,17.19,0.432,0.538,0.179,1,Quebec,45.96714858625629,-74.08761827780005,Tier 2 - Prime,0.538
CUST105171,19,Employed,0.1,30547,546,1.3,118,445,0,2,0,Personal Loan,Personal,13300,15.34,0.015,0.435,0.145,0,Quebec,45.3865933078936,-73.41841962868794,Tier 4 - Subprime,0.435
CUST105172,30,Employed,1.4,25695,702,0.3,42,17747,0,0,0,Line of Credit,Business,5300,9.23,0.691,0.206,0.069,0,Ontario,43.62649178342082,-78.86172845937288,Tier 2 - Prime,0.206
CUST105173,23,Employed,0.6,29546,662,4.4,477,9641,0,0,1,Credit Card,Personal,12300,18.0,0.326,0.416,0.139,1,Ontario,44.16076747509305,-79.04011920225942,Tier 3 - Near Prime,0.416
CUST105174,41,Self-Employed,6.8,103119,712,3.0,9033,6351,0,0,0,Credit Card,Medical,67000,15.99,0.062,0.65,0.217,1,Quebec,45.56199034363613,-73.28854859863658,Tier 2 - Prime,0.65
CUST105175,56,Employed,14.8,40430,678,24.6,302,3796,0,0,0,Credit Card,Personal,44000,18.26,0.094,1.088,0.363,1,Alberta,53.905631925918115,-113.47268301903638,Tier 3 - Near Prime,1.088
CUST105176,19,Employed,0.0,23104,569,0.3,74,5366,0,0,0,Line of Credit,Medical,8400,13.18,0.232,0.364,0.121,0,Manitoba,50.41784860346733,-97.52208950228399,Tier 4 - Subprime,0.364
CUST105177,18,Employed,0.0,54310,541,0.6,176,25128,0,0,0,Personal Loan,Business,46300,15.83,0.463,0.853,0.284,0,Ontario,43.7384696462672,-79.65405453552879,Tier 4 - Subprime,0.853
CUST105178,33,Student,0.0,32246,605,10.8,1063,15643,0,0,0,Line of Credit,Home Improvement,26900,11.16,0.485,0.834,0.278,0,Quebec,45.03272436279329,-73.82875611918394,Tier 3 - Near Prime,0.834
CUST105179,35,Self-Employed,3.3,86254,660,0.6,1725,9029,0,1,0,Credit Card,Personal,32800,18.99,0.105,0.38,0.127,1,Manitoba,50.281139944529265,-96.94037256937781,Tier 3 - Near Prime,0.38
CUST105180,37,Employed,7.5,50772,629,9.3,1879,20564,0,0,0,Personal Loan,Personal,12000,14.22,0.405,0.236,0.079,1,Ontario,44.034538598475564,-78.95557595338501,Tier 3 - Near Prime,0.236
CUST105181,29,Employed,8.3,36021,692,7.1,3875,8713,0,0,0,Line of Credit,Personal,12000,9.11,0.242,0.333,0.111,1,Alberta,53.08408223321222,-113.9295391033778,Tier 2 - Prime,0.333
CUST105182,32,Employed,14.0,65460,629,11.9,1076,5343,0,0,0,Personal Loan,Business,53400,14.29,0.082,0.816,0.272,1,Ontario,43.71094178193867,-79.94323929227471,Tier 3 - Near Prime,0.816
CUST105183,39,Student,0.4,15000,661,1.4,246,2870,0,0,0,Line of Credit,Medical,10200,10.69,0.191,0.68,0.227,1,Manitoba,49.87960276254279,-97.12460172825634,Tier 3 - Near Prime,0.68
CUST105184,47,Self-Employed,17.8,97675,683,26.7,2629,44398,0,0,0,Personal Loan,Medical,75200,12.62,0.455,0.77,0.257,1,British Columbia,49.69929551924767,-122.64335127587691,Tier 2 - Prime,0.77
CUST105185,18,Employed,0.0,17000,614,0.6,214,2929,0,0,0,Credit Card,Home Improvement,7300,19.65,0.172,0.429,0.143,1,Saskatchewan,51.8627533989492,-106.11656768968712,Tier 3 - Near Prime,0.429
CUST105186,30,Student,1.7,15000,553,0.1,7,6226,0,1,0,Line of Credit,Medical,11300,13.55,0.415,0.753,0.251,0,British Columbia,49.1942332499432,-123.14663569914148,Tier 4 - Subprime,0.753
CUST105187,37,Employed,6.3,43021,665,2.3,156,18648,0,1,0,Line of Credit,Personal,11700,10.75,0.433,0.272,0.091,1,Ontario,43.77894925368696,-79.68348372212168,Tier 3 - Near Prime,0.272
CUST105188,23,Employed,1.5,19550,544,0.2,37,5066,0,0,0,Line of Credit,Education,11900,14.14,0.259,0.609,0.203,0,Manitoba,49.91579423116922,-96.81812817653979,Tier 4 - Subprime,0.609
CUST105189,55,Self-Employed,16.5,98582,629,4.6,1786,39024,0,2,0,Personal Loan,Personal,56200,14.69,0.396,0.57,0.19,0,Ontario,44.19924112963226,-79.77999653659028,Tier 3 - Near Prime,0.57
CUST105190,27,Employed,9.0,36573,618,4.2,434,9289,0,1,0,Personal Loan,Education,42700,14.44,0.254,1.168,0.389,1,Ontario,44.20598879327935,-78.99438858945729,Tier 3 - Near Prime,1.168
CUST105191,34,Student,0.7,15435,632,9.0,711,7747,0,0,0,Personal Loan,Medical,7300,13.84,0.502,0.473,0.158,0,British Columbia,48.78058698894128,-122.67762097638523,Tier 3 - Near Prime,0.473
CUST105192,41,Employed,4.7,33522,589,15.5,16079,15542,0,2,1,Credit Card,Medical,17500,22.17,0.464,0.522,0.174,0,British Columbia,49.0401163907538,-123.34723236833351,Tier 4 - Subprime,0.522
CUST105193,27,Employed,6.3,57460,524,8.1,1309,13618,0,1,1,Personal Loan,Home Improvement,2400,15.2,0.237,0.042,0.014,0,Manitoba,49.30414177885388,-97.51831283070776,Tier 4 - Subprime,0.042
CUST105194,18,Employed,0.0,35219,500,0.2,17,27216,0,0,0,Credit Card,Medical,19400,21.5,0.773,0.551,0.184,0,Ontario,43.55463241820562,-79.84963859537197,Tier 4 - Subprime,0.551
CUST105195,29,Self-Employed,6.0,90617,659,5.1,2550,31373,0,0,0,Personal Loan,Business,100000,12.91,0.346,1.104,0.368,1,Alberta,53.74066686345753,-113.36196021221785,Tier 3 - Near Prime,1.104
CUST105196,47,Employed,25.5,110055,687,4.6,5866,15795,0,0,0,Personal Loan,Personal,46500,12.87,0.144,0.423,0.141,1,British Columbia,49.24824173730303,-122.5424588116566,Tier 2 - Prime,0.423
CUST105197,30,Employed,0.4,45646,665,9.2,1205,24453,0,0,0,Credit Card,Medical,55900,17.52,0.536,1.225,0.408,0,Ontario,43.13381824827217,-79.44657441165938,Tier 3 - Near Prime,1.225
CUST105198,24,Employed,0.5,48859,656,1.4,30,12674,0,0,0,Line of Credit,Medical,24100,10.34,0.259,0.493,0.164,0,Ontario,43.288347485000315,-79.66686947055312,Tier 3 - Near Prime,0.493
CUST105199,46,Employed,22.2,96834,680,23.8,14453,67938,0,1,0,Credit Card,Education,66200,17.87,0.702,0.684,0.228,0,Ontario,43.261149617960534,-78.9900763718719,Tier 2 - Prime,0.684
CUST105200,31,Employed,5.4,68998,658,10.2,195,21559,0,0,0,Personal Loan,Business,66300,12.25,0.312,0.961,0.32,1,Ontario,43.6665539477107,-79.12719488106423,Tier 3 - Near Prime,0.961
CUST105201,28,Employed,4.5,51583,647,3.4,5307,1397,0,2,0,Personal Loan,Home Improvement,73300,14.77,0.027,1.421,0.474,0,Saskatchewan,52.346416018891475,-107.18135347529852,Tier 3 - Near Prime,1.421
CUST105202,36,Employed,7.2,31188,733,2.4,690,12426,0,0,0,Credit Card,Medical,20800,15.61,0.398,0.667,0.222,1,British Columbia,49.06229050778074,-123.408090385977,Tier 2 - Prime,0.667
CUST105203,44,Employed,4.4,33403,657,20.2,19463,3123,0,1,0,Personal Loan,Personal,23700,11.79,0.093,0.71,0.237,1,British Columbia,48.839252077212365,-123.27293242667221,Tier 3 - Near Prime,0.71
CUST105204,63,Employed,37.6,57283,850,17.7,9064,23784,0,0,0,Line of Credit,Business,11100,7.78,0.415,0.194,0.065,1,Saskatchewan,52.491517177687086,-107.01013168182752,Tier 1 - Super Prime,0.194
CUST105205,44,Employed,19.0,43488,634,0.8,35,2525,0,0,0,Personal Loan,Medical,30500,13.09,0.058,0.701,0.234,1,Ontario,44.083234204179114,-78.92371434195137,Tier 3 - Near Prime,0.701
CUST105206,48,Employed,9.7,57602,673,21.3,74282,14839,0,0,0,Credit Card,Business,38400,17.59,0.258,0.667,0.222,1,Alberta,53.2778858561337,-113.8693870551008,Tier 3 - Near Prime,0.667
CUST105207,28,Employed,5.9,30262,783,9.9,1218,13715,0,0,0,Credit Card,Education,14300,14.54,0.453,0.473,0.158,1,Quebec,45.40659724283345,-73.21561929163985,Tier 1 - Super Prime,0.473
CUST105208,22,Self-Employed,1.0,34967,567,1.6,124,7344,0,0,0,Credit Card,Home Improvement,16700,22.99,0.21,0.478,0.159,0,Alberta,53.04441732315176,-113.2041017750572,Tier 4 - Subprime,0.478
CUST105209,35,Employed,8.1,46796,663,11.6,77,11502,0,1,1,Line of Credit,Education,39000,11.0,0.246,0.833,0.278,1,Ontario,43.32643671583275,-79.96864153715313,Tier 3 - Near Prime,0.833
CUST105210,36,Self-Employed,13.5,50504,610,9.7,2129,17763,0,0,1,Credit Card,Education,42500,20.6,0.352,0.842,0.281,1,Saskatchewan,52.45360045366022,-106.93512305703776,Tier 3 - Near Prime,0.842
CUST105211,22,Self-Employed,1.0,71187,608,1.2,209,24628,0,0,0,Credit Card,Business,70000,19.26,0.346,0.983,0.328,0,Ontario,43.491437467529046,-79.37036548500144,Tier 3 - Near Prime,0.983
CUST105212,32,Student,1.2,44608,761,4.4,1265,3821,0,0,0,Personal Loan,Debt Consolidation,51300,9.42,0.086,1.15,0.383,1,Ontario,43.7788307184821,-79.72017579454858,Tier 1 - Super Prime,1.15
CUST105213,39,Self-Employed,5.2,86689,646,11.3,355,30323,0,1,0,Credit Card,Business,70000,20.33,0.35,0.807,0.269,1,British Columbia,49.81812137645994,-122.73914473164564,Tier 3 - Near Prime,0.807
CUST105214,39,Employed,7.7,33999,731,3.9,681,4171,0,0,0,Line of Credit,Business,14600,9.34,0.123,0.429,0.143,1,Ontario,43.92156541498531,-79.8217678278229,Tier 2 - Prime,0.429
CUST105215,41,Employed,13.2,63019,705,3.4,567,22529,0,0,0,Personal Loan,Personal,30100,11.35,0.357,0.478,0.159,1,Quebec,45.44584262153651,-73.96737243346492,Tier 2 - Prime,0.478
CUST105216,38,Employed,18.5,45465,607,4.1,13976,10531,0,0,0,Credit Card,Medical,41600,20.59,0.232,0.915,0.305,1,Quebec,45.34195637243893,-73.46117968665719,Tier 3 - Near Prime,0.915
CUST105217,28,Self-Employed,5.9,65480,708,6.9,247,21980,0,0,0,Credit Card,Medical,56600,16.59,0.336,0.864,0.288,1,British Columbia,48.911332417953155,-123.69247583822413,Tier 2 - Prime,0.864
CUST105218,28,Employed,8.1,17412,539,2.9,19,6072,0,2,0,Credit Card,Medical,8600,22.45,0.349,0.494,0.165,0,Ontario,43.96056808757669,-78.79151022820012,Tier 4 - Subprime,0.494
CUST105219,20,Self-Employed,1.0,58101,619,0.2,24,22241,0,0,1,Line of Credit,Debt Consolidation,22900,12.6,0.383,0.394,0.131,0,Ontario,43.188110262991444,-79.3468272481774,Tier 3 - Near Prime,0.394
CUST105220,56,Employed,4.6,64680,693,16.0,187,26614,0,0,0,Credit Card,Business,21000,17.0,0.411,0.325,0.108,1,Ontario,43.126872428454604,-79.20126571628138,Tier 2 - Prime,0.325
CUST105221,35,Self-Employed,11.9,15000,678,12.8,120,1855,0,0,0,Line of Credit,Personal,7100,9.26,0.124,0.473,0.158,1,Quebec,45.02749441031687,-73.86400577270032,Tier 3 - Near Prime,0.473
CUST105222,32,Self-Employed,9.5,108918,684,12.7,7528,20381,0,0,0,Personal Loan,Education,50300,12.45,0.187,0.462,0.154,1,Ontario,43.344686464237675,-78.83766476446878,Tier 2 - Prime,0.462
CUST105223,23,Employed,1.2,29722,643,2.6,5957,2185,0,2,0,Credit Card,Business,17700,20.91,0.074,0.596,0.199,0,Ontario,43.80574809784406,-79.58197707995525,Tier 3 - Near Prime,0.596
CUST105224,70,Self-Employed,15.7,125818,678,1.5,252,21736,0,0,0,Credit Card,Education,70000,19.0,0.173,0.556,0.185,1,Ontario,44.086796160005406,-79.82979707170384,Tier 3 - Near Prime,0.556
CUST105225,22,Employed,1.6,26567,612,0.2,79,8883,0,0,0,Credit Card,Debt Consolidation,6900,20.65,0.334,0.26,0.087,1,Ontario,44.24434688367332,-79.43729520670095,Tier 3 - Near Prime,0.26
CUST105226,29,Self-Employed,5.5,120318,672,6.6,4601,53318,0,0,0,Line of Credit,Education,25300,9.12,0.443,0.21,0.07,1,Quebec,45.77948097737204,-74.01455373065902,Tier 3 - Near Prime,0.21
CUST105227,39,Student,0.3,25897,662,0.7,76,5548,0,0,0,Credit Card,Personal,2600,18.22,0.214,0.1,0.033,1,Manitoba,49.47027251481674,-96.58381640666082,Tier 3 - Near Prime,0.1
CUST105228,42,Student,1.5,45708,681,8.3,3171,9944,0,0,0,Credit Card,Business,4600,17.56,0.218,0.101,0.034,1,Ontario,43.386445709755385,-79.37721435096289,Tier 2 - Prime,0.101
CUST105229,46,Employed,23.7,45372,707,13.0,9254,8991,0,0,0,Credit Card,Personal,16900,16.01,0.198,0.372,0.124,1,Quebec,45.06008409312804,-73.44702340937782,Tier 2 - Prime,0.372
CUST105230,56,Employed,4.5,48968,656,2.7,58,4403,0,0,1,Line of Credit,Personal,40600,9.01,0.09,0.829,0.276,0,British Columbia,48.821362137816536,-123.13941014841198,Tier 3 - Near Prime,0.829
CUST105231,41,Self-Employed,5.2,54220,689,7.4,123,9637,0,1,0,Line of Credit,Home Improvement,10200,9.6,0.178,0.188,0.063,1,Quebec,45.58297917824966,-73.88808653509719,Tier 2 - Prime,0.188
CUST105232,22,Self-Employed,1.0,250000,737,3.9,2974,70149,0,0,0,Personal Loan,Home Improvement,100000,9.89,0.281,0.4,0.133,1,British Columbia,49.77076766828822,-123.5163197433213,Tier 2 - Prime,0.4
CUST105233,31,Employed,10.5,47631,638,7.0,141,3948,0,1,0,Line of Credit,Home Improvement,37600,11.12,0.083,0.789,0.263,1,Quebec,45.722891633602366,-73.00874937447959,Tier 3 - Near Prime,0.789
CUST105234,38,Employed,0.4,45221,695,4.1,382,22594,0,1,0,Credit Card,Education,49600,18.08,0.5,1.097,0.366,0,Quebec,45.862480236712436,-73.78650476430616,Tier 2 - Prime,1.097
CUST105235,59,Employed,35.8,89578,839,22.5,1300,50668,0,0,0,Line of Credit,Personal,22300,6.87,0.566,0.249,0.083,0,Ontario,43.66291611362849,-79.91322502562605,Tier 1 - Super Prime,0.249
CUST105236,18,Employed,0.0,49078,608,0.5,93,23834,0,1,0,Line of Credit,Business,21000,12.95,0.486,0.428,0.143,0,British Columbia,49.25308532558454,-123.11507642719818,Tier 3 - Near Prime,0.428
CUST105237,49,Self-Employed,6.6,61453,608,11.5,6524,12780,0,0,0,Credit Card,Personal,36400,19.93,0.208,0.592,0.197,1,British Columbia,49.80768147942519,-123.42783817781938,Tier 3 - Near Prime,0.592
CUST105238,37,Employed,2.9,107550,615,17.8,696,46935,0,0,0,Personal Loan,Personal,100000,13.73,0.436,0.93,0.31,1,Ontario,43.919557565678666,-79.13550413135643,Tier 3 - Near Prime,0.93
CUST105239,45,Employed,4.2,95022,690,15.2,1316,32995,0,0,0,Line of Credit,Personal,22100,10.38,0.347,0.233,0.078,1,Ontario,43.60440933273072,-79.52967169154742,Tier 2 - Prime,0.233
CUST105240,33,Student,0.5,26523,592,4.9,109,2624,0,1,0,Line of Credit,Personal,14800,13.17,0.099,0.558,0.186,0,Saskatchewan,51.93229893581388,-106.14994098233518,Tier 4 - Subprime,0.558
CUST105241,24,Employed,0.5,48978,608,2.8,1172,5462,0,2,0,Credit Card,Medical,20300,19.77,0.112,0.414,0.138,0,Quebec,45.013452991741445,-73.6445988110901,Tier 3 - Near Prime,0.414
CUST105242,44,Employed,20.8,28230,621,12.7,3916,3257,0,2,0,Line of Credit,Medical,14800,11.74,0.115,0.524,0.175,1,Quebec,45.88687949326344,-73.35567511680328,Tier 3 - Near Prime,0.524
CUST105243,42,Employed,6.6,72683,578,4.4,7880,18759,0,1,0,Line of Credit,Business,19500,14.64,0.258,0.268,0.089,0,Manitoba,49.498288431479196,-96.71928840257709,Tier 4 - Subprime,0.268
CUST105244,46,Employed,0.4,29896,592,27.0,1847,5978,0,3,1,Personal Loan,Personal,26400,16.17,0.2,0.883,0.294,0,British Columbia,49.30071899517256,-122.68444510785372,Tier 4 - Subprime,0.883
CUST105245,34,Employed,12.8,96397,603,11.1,2487,51950,0,0,0,Credit Card,Personal,68100,19.36,0.539,0.706,0.235,0,Quebec,45.666435087230454,-73.50277582260097,Tier 3 - Near Prime,0.706
CUST105246,27,Self-Employed,3.3,28559,531,6.5,3253,17631,0,0,1,Personal Loan,Education,53400,15.72,0.617,1.87,0.623,0,Alberta,53.838993726317,-113.12952653257548,Tier 4 - Subprime,1.87
CUST105247,18,Employed,0.0,15000,655,1.8,23,5229,1,1,1,Credit Card,Business,18000,18.33,0.349,1.2,0.4,0,Alberta,53.046112269739794,-113.7964111403785,Tier 3 - Near Prime,1.2
CUST105248,44,Employed,5.9,43461,564,16.8,1452,3468,1,3,0,Credit Card,Business,18000,21.4,0.08,0.414,0.138,0,Quebec,44.914523366774354,-73.44446995990074,Tier 4 - Subprime,0.414
CUST105249,40,Self-Employed,6.5,73190,638,19.0,11227,19000,0,1,0,Personal Loan,Business,100000,14.55,0.26,1.366,0.455,0,Quebec,45.748910195013494,-74.1274400025144,Tier 3 - Near Prime,1.366
CUST105250,23,Student,1.9,19663,665,2.2,81,12461,0,0,0,Credit Card,Home Improvement,2000,18.2,0.634,0.102,0.034,0,Ontario,43.598469529711714,-79.58258875109604,Tier 3 - Near Prime,0.102
